School,Year,Conf,Overall_W,Overall_L,Overall_T,Overall_Pct,Conf_W,Conf_L,Conf_T,Conf_Pct,SRS,SOS,AP_Pre,AP_High,AP_Post,Coach(es),Bowl,Notes,url_coach
Oregon,1982,Pac-10,2,8,1.0,0.227,2.0,6.0,0.0,0.25,1.18,10.46,,,,Rich Brooks (2-8-1),,,https://www.sports-reference.com
Oregon,1981,Pac-10,2,9,0.0,0.182,1.0,6.0,0.0,0.143,-5.12,2.89,,,,Rich Brooks (2-9),,,https://www.sports-reference.com
Oregon,1980,Pac-10,6,3,2.0,0.636,4.0,3.0,1.0,0.563,13.05,7.05,,,,Rich Brooks (6-3-2),,,https://www.sports-reference.com
Oregon,1979,Pac-10,6,5,0.0,0.545,4.0,3.0,0.0,0.571,3.99,4.27,,,,Rich Brooks (6-5),,,https://www.sports-reference.com
Oregon,1978,Pac-10,2,9,0.0,0.182,2.0,5.0,0.0,0.286,3.43,8.79,,,,Rich Brooks (2-9),,,https://www.sports-reference.com
Oregon,1977,Pac-8,2,9,0.0,0.182,1.0,6.0,0.0,0.143,-5.42,7.85,,,,Rich Brooks (2-9),,record adjusted to 3-8-0 by NCAA,https://www.sports-reference.com
Oregon,1976,Pac-8,4,7,0.0,0.364,1.0,6.0,0.0,0.143,-1.93,3.98,,,,Don Read (4-7),,,https://www.sports-reference.com
Oregon,1975,Pac-8,3,8,0.0,0.273,2.0,5.0,0.0,0.286,-0.53,7.38,,,,Don Read (3-8),,,https://www.sports-reference.com
Oregon,1974,Pac-8,2,9,0.0,0.182,0.0,7.0,0.0,0.0,-9.61,2.94,,,,Don Read (2-9),,,https://www.sports-reference.com
Oregon,1973,Pac-8,2,9,0.0,0.182,2.0,5.0,0.0,0.286,1.65,8.93,,,,Dick Enright (2-9),,,https://www.sports-reference.com
Oregon,1972,Pac-8,4,7,0.0,0.364,2.0,5.0,0.0,0.286,5.73,9.09,,,,Dick Enright (4-7),,,https://www.sports-reference.com
Oregon,1971,Pac-8,5,6,0.0,0.455,2.0,4.0,0.0,0.333,5.81,9.72,,,,Jerry Frei (5-6),,,https://www.sports-reference.com
Oregon,1970,Pac-8,6,4,1.0,0.591,4.0,3.0,0.0,0.571,10.28,8.55,,16.0,,Jerry Frei (6-4-1),,,https://www.sports-reference.com
Oregon,1969,Pac-8,5,5,1.0,0.5,2.0,3.0,0.0,0.4,4.08,2.99,,,,Jerry Frei (5-5-1),,,https://www.sports-reference.com
Oregon,1968,Pac-8,4,6,0.0,0.4,2.0,4.0,0.0,0.333,0.49,6.59,,,,Jerry Frei (4-6),,,https://www.sports-reference.com
Oregon,1967,AAWU,2,8,0.0,0.2,1.0,5.0,0.0,0.167,-5.55,3.36,,,,Jerry Frei (2-8),,,https://www.sports-reference.com
Oregon,1966,AAWU,3,7,0.0,0.3,1.0,3.0,0.0,0.25,-2.67,0.03,,,,Len Casanova (3-7),,,https://www.sports-reference.com
Oregon,1965,AAWU,4,5,1.0,0.45,0.0,5.0,0.0,0.0,0.87,2.97,,,,Len Casanova (4-5-1),,,https://www.sports-reference.com
Oregon,1964,AAWU,7,2,1.0,0.75,1.0,2.0,1.0,0.375,11.1,5.8,,7.0,,Len Casanova (7-2-1),,,https://www.sports-reference.com
Oregon,1963,Ind,8,3,0.0,0.727,,,,,13.05,3.51,,,,Len Casanova (8-3),Sun Bowl-W,,https://www.sports-reference.com
Oregon,1962,Ind,6,3,1.0,0.65,,,,,12.2,5.6,,,,Len Casanova (6-3-1),,,https://www.sports-reference.com
Oregon,1961,Ind,4,6,0.0,0.4,,,,,2.55,1.55,,,,Len Casanova (4-6),,,https://www.sports-reference.com
Oregon,1960,Ind,7,3,1.0,0.682,,,,,6.59,0.5,,19.0,,Len Casanova (7-3-1),Liberty Bowl-L,,https://www.sports-reference.com
Oregon,1959,Ind,8,2,0.0,0.8,,,,,10.12,0.82,,11.0,,Len Casanova (8-2),,,https://www.sports-reference.com
Oregon,1958,PCC,4,6,0.0,0.4,4.0,4.0,0.0,0.5,5.64,2.84,,14.0,,Len Casanova (4-6),,,https://www.sports-reference.com
Oregon,1957,PCC,7,4,0.0,0.636,6.0,2.0,0.0,0.75,10.98,5.07,,13.0,,Len Casanova (7-4),Rose Bowl-L,,https://www.sports-reference.com
Oregon,1956,PCC,4,4,2.0,0.5,3.0,3.0,2.0,0.5,9.78,7.88,,18.0,,Len Casanova (4-4-2),,,https://www.sports-reference.com
Oregon,1955,PCC,6,4,0.0,0.6,4.0,3.0,0.0,0.571,9.57,4.37,,,,Len Casanova (6-4),,,https://www.sports-reference.com
Oregon,1954,PCC,6,4,0.0,0.6,5.0,3.0,0.0,0.625,5.44,0.24,18.0,16.0,,Len Casanova (6-4),,,https://www.sports-reference.com
Oregon,1953,PCC,4,5,1.0,0.45,2.0,5.0,1.0,0.313,2.37,1.67,,,,Len Casanova (4-5-1),,,https://www.sports-reference.com
Oregon,1952,PCC,2,7,1.0,0.25,2.0,5.0,0.0,0.286,-2.9,5.5,,,,Len Casanova (2-7-1),,,https://www.sports-reference.com
Oregon,1951,PCC,2,8,0.0,0.2,1.0,6.0,0.0,0.143,-5.55,6.06,,,,Len Casanova (2-8),,,https://www.sports-reference.com
Oregon,1950,PCC,1,9,0.0,0.1,0.0,7.0,0.0,0.0,-7.49,4.01,,,,Jim Aiken (1-9),,,https://www.sports-reference.com
Oregon,1949,PCC,4,6,0.0,0.4,2.0,5.0,0.0,0.286,8.72,8.12,,,,Jim Aiken (4-6),,,https://www.sports-reference.com
Oregon,1948,PCC,9,2,0.0,0.818,7.0,0.0,0.0,1.0,12.63,4.36,,9.0,9.0,Jim Aiken (9-2),Cotton Bowl-L,,https://www.sports-reference.com
Oregon,1947,PCC,7,3,0.0,0.7,5.0,1.0,0.0,0.833,8.53,3.53,,,,Jim Aiken (7-3),,,https://www.sports-reference.com
Oregon,1946,PCC,4,4,1.0,0.5,3.0,4.0,1.0,0.438,-4.97,-3.2,,19.0,,Tex Oliver (4-4-1),,,https://www.sports-reference.com
Oregon,1945,PCC,3,6,0.0,0.333,3.0,6.0,0.0,0.333,-8.47,-6.69,,,,Tex Oliver (3-6),,,https://www.sports-reference.com
Oregon,1942,PCC,2,6,0.0,0.25,2.0,5.0,0.0,0.286,-4.28,2.22,,,,John Warren (2-6),,,https://www.sports-reference.com
Oregon,1941,PCC,5,5,0.0,0.5,4.0,4.0,0.0,0.5,12.68,13.08,,16.0,,Tex Oliver (5-5),,,https://www.sports-reference.com
Oregon,1940,PCC,4,4,1.0,0.5,3.0,4.0,1.0,0.438,7.95,4.84,,,,Tex Oliver (4-4-1),,,https://www.sports-reference.com
Oregon,1939,PCC,3,4,1.0,0.438,3.0,3.0,1.0,0.5,3.42,2.17,,11.0,,Tex Oliver (3-4-1),,,https://www.sports-reference.com
Oregon,1938,PCC,4,5,0.0,0.444,4.0,4.0,0.0,0.5,2.88,9.32,,,,Tex Oliver (4-5),,,https://www.sports-reference.com
Oregon,1937,PCC,4,6,0.0,0.4,2.0,5.0,0.0,0.286,-1.29,3.01,,,,Prink Callison (4-6),,,https://www.sports-reference.com
Oregon,1936,PCC,2,6,1.0,0.278,1.0,6.0,1.0,0.188,-1.83,4.84,,,,Prink Callison (2-6-1),,,https://www.sports-reference.com
Oregon State,2021,Pac-12,7,6,,0.538,5.0,4.0,0.0,0.556,4.16,0.09,,,,Jonathan Smith (7-6),LA Bowl-L,,https://www.sports-reference.com
Oregon State,2020,Pac-12,2,5,0.0,0.286,2.0,5.0,0.0,0.286,-7.27,-2.98,,,,Jonathan Smith (2-5),,,https://www.sports-reference.com
Oregon State,2019,Pac-12,5,7,0.0,0.417,4.0,5.0,0.0,0.444,2.01,3.18,,,,Jonathan Smith (5-7),,,https://www.sports-reference.com
Oregon State,2018,Pac-12,2,10,0.0,0.167,1.0,8.0,0.0,0.111,-10.86,3.56,,,,Jonathan Smith (2-10),,,https://www.sports-reference.com
Oregon State,2017,Pac-12,1,11,0.0,0.083,0.0,9.0,0.0,0.0,-13.57,3.27,,,,"Gary Andersen (1-5), Cory Hall (0-6)",,,https://www.sports-reference.com
Oregon State,2016,Pac-12,4,8,0.0,0.333,3.0,6.0,0.0,0.333,1.53,5.11,,,,Gary Andersen (4-8),,,https://www.sports-reference.com
Oregon State,2015,Pac-12,2,10,0.0,0.167,0.0,9.0,0.0,0.0,-7.66,5.51,,,,Gary Andersen (2-10),,,https://www.sports-reference.com
Oregon State,2014,Pac-12,5,7,0.0,0.417,2.0,7.0,0.0,0.222,-1.42,4.0,,,,Mike Riley (5-7),,,https://www.sports-reference.com
Oregon State,2013,Pac-12,7,6,0.0,0.538,4.0,5.0,0.0,0.444,8.11,4.72,25.0,25.0,,Mike Riley (7-6),Hawaii Bowl-W,,https://www.sports-reference.com
Oregon State,2012,Pac-12,9,4,0.0,0.692,6.0,3.0,0.0,0.667,12.14,6.06,,7.0,20.0,Mike Riley (9-4),Alamo Bowl-L,,https://www.sports-reference.com
Oregon State,2011,Pac-12,3,9,0.0,0.25,3.0,6.0,0.0,0.333,-4.33,3.84,,,,Mike Riley (3-9),,,https://www.sports-reference.com
Oregon State,2010,Pac-10,5,7,0.0,0.417,4.0,5.0,0.0,0.444,7.6,9.68,24.0,24.0,,Mike Riley (5-7),,,https://www.sports-reference.com
Oregon State,2009,Pac-10,8,5,0.0,0.615,6.0,3.0,0.0,0.667,8.47,3.17,,13.0,,Mike Riley (8-5),Las Vegas Bowl-L,,https://www.sports-reference.com
Oregon State,2008,Pac-10,9,4,0.0,0.692,7.0,2.0,0.0,0.778,10.26,4.8,,17.0,18.0,Mike Riley (9-4),Sun Bowl-W,,https://www.sports-reference.com
Oregon State,2007,Pac-10,9,4,0.0,0.692,6.0,3.0,0.0,0.667,9.93,6.54,,25.0,25.0,Mike Riley (9-4),Emerald Bowl-W,,https://www.sports-reference.com
Oregon State,2006,Pac-10,10,4,0.0,0.714,6.0,3.0,0.0,0.667,9.67,4.88,,21.0,21.0,Mike Riley (10-4),Sun Bowl-W,,https://www.sports-reference.com
Oregon State,2005,Pac-10,5,6,0.0,0.455,3.0,5.0,0.0,0.375,-0.87,3.31,,,,Mike Riley (5-6),,,https://www.sports-reference.com
Oregon State,2004,Pac-10,7,5,0.0,0.583,5.0,3.0,0.0,0.625,11.8,8.89,,,,Mike Riley (7-5),Insight Bowl-W,,https://www.sports-reference.com
Oregon State,2003,Pac-10,8,5,0.0,0.615,4.0,4.0,0.0,0.5,7.98,1.82,,22.0,,Mike Riley (8-5),Las Vegas Bowl-W,,https://www.sports-reference.com
Oregon State,2002,Pac-10,8,5,0.0,0.615,4.0,4.0,0.0,0.5,9.45,2.6,,23.0,,Dennis Erickson (8-5),Insight Bowl-L,,https://www.sports-reference.com
Oregon State,2001,Pac-10,5,6,0.0,0.455,3.0,5.0,0.0,0.375,3.16,2.62,11.0,10.0,,Dennis Erickson (5-6),,,https://www.sports-reference.com
Oregon State,2000,Pac-10,11,1,0.0,0.917,7.0,1.0,0.0,0.875,17.33,3.83,,4.0,4.0,Dennis Erickson (11-1),Fiesta Bowl-W,,https://www.sports-reference.com
Oregon State,1999,Pac-10,7,5,0.0,0.583,4.0,4.0,0.0,0.5,2.76,-0.91,,,,Dennis Erickson (7-5),Oahu Classic-L,,https://www.sports-reference.com
Oregon State,1998,Pac-10,5,6,0.0,0.455,2.0,6.0,0.0,0.25,1.51,4.05,,,,Mike Riley (5-6),,,https://www.sports-reference.com
Oregon State,1997,Pac-10,3,8,0.0,0.273,0.0,8.0,0.0,0.0,-3.58,5.15,,,,Mike Riley (3-8),,,https://www.sports-reference.com
Oregon State,1996,Pac-10,2,9,0.0,0.182,1.0,7.0,0.0,0.125,-12.04,1.23,,,,Jerry Pettibone (2-9),,,https://www.sports-reference.com
Oregon State,1995,Pac-10,1,10,0.0,0.091,0.0,8.0,0.0,0.0,-12.73,-2.19,,,,Jerry Pettibone (1-10),,,https://www.sports-reference.com
Oregon State,1994,Pac-10,4,7,0.0,0.364,2.0,6.0,0.0,0.25,2.03,3.94,,,,Jerry Pettibone (4-7),,,https://www.sports-reference.com
Oregon State,1993,Pac-10,4,7,0.0,0.364,2.0,6.0,0.0,0.25,1.46,6.28,,,,Jerry Pettibone (4-7),,,https://www.sports-reference.com
Oregon State,1992,Pac-10,1,9,1.0,0.136,0.0,7.0,1.0,0.063,-5.32,9.23,,,,Jerry Pettibone (1-9-1),,,https://www.sports-reference.com
Oregon State,1991,Pac-10,1,10,0.0,0.091,1.0,7.0,0.0,0.125,-10.08,5.55,,,,Jerry Pettibone (1-10),,,https://www.sports-reference.com
Oregon State,1990,Pac-10,1,10,0.0,0.091,1.0,6.0,0.0,0.143,-14.19,1.9,,,,Dave Kragthorpe (1-10),,,https://www.sports-reference.com
Oregon State,1989,Pac-10,4,7,1.0,0.375,3.0,4.0,1.0,0.438,-2.38,5.71,,,,Dave Kragthorpe (4-7-1),,,https://www.sports-reference.com
Oregon State,1988,Pac-10,4,6,1.0,0.409,2.0,5.0,1.0,0.313,4.77,7.41,,,,Dave Kragthorpe (4-6-1),,,https://www.sports-reference.com
Oregon State,1987,Pac-10,2,9,0.0,0.182,0.0,7.0,0.0,0.0,-8.15,6.4,,,,Dave Kragthorpe (2-9),,,https://www.sports-reference.com
Oregon State,1986,Pac-10,3,8,0.0,0.273,1.0,6.0,0.0,0.143,-1.14,7.68,,,,Dave Kragthorpe (3-8),,,https://www.sports-reference.com
Oregon State,1985,Pac-10,3,8,0.0,0.273,2.0,6.0,0.0,0.25,-9.56,1.9,,,,Dave Kragthorpe (3-8),,,https://www.sports-reference.com
Oregon State,1984,Pac-10,2,9,0.0,0.182,1.0,7.0,0.0,0.125,-6.58,3.24,,,,Joe Avezzano (2-9),,,https://www.sports-reference.com
Oregon State,1983,Pac-10,2,8,1.0,0.227,1.0,6.0,1.0,0.188,-12.14,0.41,,,,Joe Avezzano (2-8-1),,,https://www.sports-reference.com
Oregon State,1982,Pac-10,1,9,1.0,0.136,0.0,7.0,1.0,0.063,-3.77,8.5,,,,Joe Avezzano (1-9-1),,,https://www.sports-reference.com
Oregon State,1981,Pac-10,1,10,0.0,0.091,0.0,7.0,0.0,0.0,-15.54,4.01,,,,Joe Avezzano (1-10),,,https://www.sports-reference.com
Oregon State,1980,Pac-10,0,11,0.0,0.0,0.0,8.0,0.0,0.0,-13.14,7.59,,,,Joe Avezzano (0-11),,,https://www.sports-reference.com
Oregon State,1979,Pac-10,1,10,0.0,0.091,1.0,7.0,0.0,0.125,-9.76,6.33,,,,Craig Fertig (1-10),,record adjusted to 2-9-0 by NCAA,https://www.sports-reference.com
Oregon State,1978,Pac-10,3,7,1.0,0.318,2.0,6.0,0.0,0.25,1.13,11.03,,,,Craig Fertig (3-7-1),,,https://www.sports-reference.com
Oregon State,1977,Pac-8,2,9,0.0,0.182,0.0,7.0,0.0,0.0,-0.68,10.23,,,,Craig Fertig (2-9),,record adjusted to 3-8-0 by NCAA,https://www.sports-reference.com
Oregon State,1976,Pac-8,2,10,0.0,0.167,1.0,6.0,0.0,0.143,-5.5,5.92,,,,Craig Fertig (2-10),,,https://www.sports-reference.com
Oregon State,1975,Pac-8,1,10,0.0,0.091,1.0,6.0,0.0,0.143,-7.69,6.31,,,,Dee Andros (1-10),,,https://www.sports-reference.com
Oregon State,1974,Pac-8,3,8,0.0,0.273,3.0,4.0,0.0,0.429,0.89,6.25,,,,Dee Andros (3-8),,,https://www.sports-reference.com
Oregon State,1973,Pac-8,2,9,0.0,0.182,2.0,5.0,0.0,0.286,-2.1,7.54,,,,Dee Andros (2-9),,,https://www.sports-reference.com
Oregon State,1972,Pac-8,2,9,0.0,0.182,1.0,6.0,0.0,0.143,-1.96,8.95,,,,Dee Andros (2-9),,,https://www.sports-reference.com
Oregon State,1971,Pac-8,5,6,0.0,0.455,3.0,3.0,0.0,0.5,4.24,7.79,,,,Dee Andros (5-6),,,https://www.sports-reference.com
Oregon State,1970,Pac-8,6,5,0.0,0.545,3.0,4.0,0.0,0.429,10.97,11.97,,,,Dee Andros (6-5),,,https://www.sports-reference.com
Oregon State,1969,Pac-8,6,4,0.0,0.6,4.0,3.0,0.0,0.571,12.74,9.74,,,,Dee Andros (6-4),,,https://www.sports-reference.com
Oregon State,1968,Pac-8,7,3,0.0,0.7,5.0,1.0,0.0,0.833,13.93,4.43,6.0,6.0,15.0,Dee Andros (7-3),,,https://www.sports-reference.com
Oregon State,1967,AAWU,7,2,1.0,0.75,4.0,1.0,1.0,0.75,12.21,6.71,,7.0,7.0,Dee Andros (7-2-1),,,https://www.sports-reference.com
Oregon State,1966,AAWU,7,3,0.0,0.7,3.0,1.0,0.0,0.75,3.62,0.02,,,,Dee Andros (7-3),,,https://www.sports-reference.com
Oregon State,1965,AAWU,5,5,0.0,0.5,1.0,3.0,0.0,0.25,4.16,6.26,,,,Dee Andros (5-5),,,https://www.sports-reference.com
Oregon State,1964,AAWU,8,3,0.0,0.727,3.0,1.0,0.0,0.75,11.35,7.71,,8.0,8.0,Tommy Prothro (8-3),Rose Bowl-L,,https://www.sports-reference.com
Oregon State,1963,Ind,5,5,0.0,0.5,,,,,7.22,7.32,,,,Tommy Prothro (5-5),,,https://www.sports-reference.com
Oregon State,1962,Ind,9,2,0.0,0.818,,,,,11.42,1.61,,,,Tommy Prothro (9-2),Liberty Bowl-W,,https://www.sports-reference.com
Oregon State,1961,Ind,5,5,0.0,0.5,,,,,0.43,-0.57,,,,Tommy Prothro (5-5),,,https://www.sports-reference.com
Oregon State,1960,Ind,6,3,1.0,0.65,,,,,6.79,1.89,,10.0,,Tommy Prothro (6-3-1),,,https://www.sports-reference.com
Oregon State,1959,Ind,3,7,0.0,0.3,,,,,-0.2,4.3,,,,Tommy Prothro (3-7),,,https://www.sports-reference.com
Oregon State,1958,PCC,6,4,0.0,0.6,5.0,3.0,0.0,0.625,0.6,1.6,12.0,12.0,,Tommy Prothro (6-4),,,https://www.sports-reference.com
Oregon State,1957,PCC,8,2,0.0,0.8,6.0,2.0,0.0,0.75,11.39,3.49,13.0,7.0,,Tommy Prothro (8-2),,,https://www.sports-reference.com
Oregon State,1956,PCC,7,3,1.0,0.682,6.0,1.0,1.0,0.813,12.37,8.64,,10.0,10.0,Tommy Prothro (7-3-1),Rose Bowl-L,,https://www.sports-reference.com
Oregon State,1955,PCC,6,3,0.0,0.667,5.0,2.0,0.0,0.714,5.45,3.22,,19.0,,Tommy Prothro (6-3),,,https://www.sports-reference.com
Oregon State,1954,PCC,1,8,0.0,0.111,1.0,6.0,0.0,0.143,-12.07,5.26,,,,Kip Taylor (1-8),,,https://www.sports-reference.com
Oregon State,1953,PCC,3,6,0.0,0.333,3.0,5.0,0.0,0.375,-6.02,5.98,,,,Kip Taylor (3-6),,,https://www.sports-reference.com
Oregon State,1952,PCC,2,7,0.0,0.222,1.0,6.0,0.0,0.143,-1.99,10.23,,,,Kip Taylor (2-7),,,https://www.sports-reference.com
Oregon State,1951,PCC,4,6,0.0,0.4,3.0,5.0,0.0,0.375,9.4,9.1,,15.0,,Kip Taylor (4-6),,,https://www.sports-reference.com
Oregon State,1950,PCC,3,6,0.0,0.333,2.0,5.0,0.0,0.286,0.14,6.81,,,,Kip Taylor (3-6),,,https://www.sports-reference.com
Oregon State,1949,PCC,7,3,0.0,0.7,5.0,3.0,0.0,0.625,11.12,7.52,,,,Kip Taylor (7-3),,,https://www.sports-reference.com
Oregon State,1948,PCC,5,4,3.0,0.542,2.0,3.0,2.0,0.429,4.31,2.14,,,,Lon Stiner (5-4-3),,,https://www.sports-reference.com
Oregon State,1947,PCC,5,5,0.0,0.5,3.0,4.0,0.0,0.429,3.79,2.09,,,,Lon Stiner (5-5),,,https://www.sports-reference.com
Oregon State,1946,PCC,7,1,1.0,0.833,6.0,1.0,1.0,0.813,5.24,-3.76,,,,Lon Stiner (7-1-1),,,https://www.sports-reference.com
Oregon State,1945,PCC,4,4,1.0,0.5,4.0,4.0,0.0,0.5,-9.17,-7.28,,,,Lon Stiner (4-4-1),,,https://www.sports-reference.com
Oregon State,1942,PCC,4,5,1.0,0.45,4.0,4.0,0.0,0.5,0.03,0.13,,,,Lon Stiner (4-5-1),,,https://www.sports-reference.com
Oregon State,1941,PCC,8,2,0.0,0.8,7.0,2.0,0.0,0.778,19.13,10.03,,12.0,12.0,Lon Stiner (8-2),Rose Bowl-W,,https://www.sports-reference.com
Oregon State,1940,PCC,5,3,1.0,0.611,4.0,3.0,1.0,0.563,7.87,4.54,,18.0,,Lon Stiner (5-3-1),,,https://www.sports-reference.com
Oregon State,1939,PCC,9,1,1.0,0.864,6.0,1.0,1.0,0.813,6.43,-3.57,,11.0,,Lon Stiner (9-1-1),,,https://www.sports-reference.com
Oregon State,1938,PCC,5,3,1.0,0.611,4.0,3.0,1.0,0.563,8.49,5.49,,,,Lon Stiner (5-3-1),,,https://www.sports-reference.com
Oregon State,1937,PCC,3,3,3.0,0.5,2.0,3.0,3.0,0.438,4.19,3.41,,,,Lon Stiner (3-3-3),,,https://www.sports-reference.com
Oregon State,1936,PCC,4,6,0.0,0.4,3.0,5.0,0.0,0.375,3.7,6.6,,,,Lon Stiner (4-6),,,https://www.sports-reference.com
Penn State,2021,Big Ten,7,6,,0.538,4.0,5.0,0.0,0.444,11.22,5.53,19.0,4.0,,James Franklin (7-6),Outback Bowl-L,,https://www.sports-reference.com
Penn State,2020,Big Ten,4,5,0.0,0.444,4.0,5.0,0.0,0.444,4.22,3.99,7.0,7.0,,James Franklin (4-5),,,https://www.sports-reference.com
Penn State,2019,Big Ten,11,2,0.0,0.846,7.0,2.0,0.0,0.778,17.34,4.88,15.0,5.0,9.0,James Franklin (11-2),Cotton Bowl-W,,https://www.sports-reference.com
Penn State,2018,Big Ten,9,4,0.0,0.692,6.0,3.0,0.0,0.667,12.32,4.86,10.0,8.0,17.0,James Franklin (9-4),Citrus Bowl-L,,https://www.sports-reference.com
Penn State,2017,Big Ten,11,2,0.0,0.846,7.0,2.0,0.0,0.778,21.62,6.31,6.0,2.0,8.0,James Franklin (11-2),Fiesta Bowl-W,,https://www.sports-reference.com
Penn State,2016,Big Ten,11,3,0.0,0.786,8.0,1.0,0.0,0.889,15.72,5.44,,5.0,7.0,James Franklin (11-3),Rose Bowl-L,,https://www.sports-reference.com
Penn State,2015,Big Ten,7,6,0.0,0.538,4.0,4.0,0.0,0.5,6.46,4.77,,,,James Franklin (7-6),TaxSlayer Bowl-L,,https://www.sports-reference.com
Penn State,2014,Big Ten,7,6,0.0,0.538,2.0,6.0,0.0,0.25,2.46,1.54,,,,James Franklin (7-6),Pinstripe Bowl-W,,https://www.sports-reference.com
Penn State,2013,Big Ten,7,5,0.0,0.583,4.0,4.0,0.0,0.5,3.4,1.07,,,,Bill O'Brien (7-5),,,https://www.sports-reference.com
Penn State,2012,Big Ten,8,4,0.0,0.667,6.0,2.0,0.0,0.75,9.7,0.53,,,,Bill O'Brien (8-4),,,https://www.sports-reference.com
Penn State,2011,Big Ten,9,4,0.0,0.692,6.0,2.0,0.0,0.75,6.47,3.39,,12.0,,"Joe Paterno (8-1), Tom Bradley (1-3)",Ticket City Bowl-L,,https://www.sports-reference.com
Penn State,2010,Big Ten,7,6,0.0,0.538,4.0,4.0,0.0,0.5,2.96,2.65,19.0,18.0,,Joe Paterno (7-6),Outback Bowl-L,,https://www.sports-reference.com
Penn State,2009,Big Ten,11,2,0.0,0.846,6.0,2.0,0.0,0.75,13.86,-0.75,9.0,5.0,9.0,Joe Paterno (11-2),Capital One Bowl-W,,https://www.sports-reference.com
Penn State,2008,Big Ten,11,2,0.0,0.846,7.0,1.0,0.0,0.875,17.82,1.97,22.0,3.0,8.0,Joe Paterno (11-2),Rose Bowl-L,,https://www.sports-reference.com
Penn State,2007,Big Ten,9,4,0.0,0.692,4.0,4.0,0.0,0.5,9.09,0.32,17.0,10.0,,Joe Paterno (9-4),Alamo Bowl-W,,https://www.sports-reference.com
Penn State,2006,Big Ten,9,4,0.0,0.692,5.0,3.0,0.0,0.625,6.89,0.97,19.0,19.0,24.0,Joe Paterno (9-4),Outback Bowl-W,,https://www.sports-reference.com
Penn State,2005,Big Ten,11,1,0.0,0.917,7.0,1.0,0.0,0.875,20.41,6.91,,3.0,3.0,Joe Paterno (11-1),Orange Bowl-W,,https://www.sports-reference.com
Penn State,2004,Big Ten,4,7,0.0,0.364,2.0,6.0,0.0,0.25,3.24,2.24,,,,Joe Paterno (4-7),,,https://www.sports-reference.com
Penn State,2003,Big Ten,3,9,0.0,0.25,1.0,7.0,0.0,0.125,0.77,4.35,,,,Joe Paterno (3-9),,,https://www.sports-reference.com
Penn State,2002,Big Ten,9,4,0.0,0.692,5.0,3.0,0.0,0.625,14.59,3.98,24.0,10.0,16.0,Joe Paterno (9-4),Capital One Bowl-L,,https://www.sports-reference.com
Penn State,2001,Big Ten,5,6,0.0,0.455,4.0,4.0,0.0,0.5,5.21,7.39,,,,Joe Paterno (5-6),,,https://www.sports-reference.com
Penn State,2000,Big Ten,5,7,0.0,0.417,4.0,4.0,0.0,0.5,-0.05,3.71,22.0,22.0,,Joe Paterno (5-7),,,https://www.sports-reference.com
Penn State,1999,Big Ten,10,3,0.0,0.769,5.0,3.0,0.0,0.625,17.79,6.25,3.0,2.0,11.0,Joe Paterno (10-3),Alamo Bowl-W,,https://www.sports-reference.com
Penn State,1998,Big Ten,9,3,0.0,0.75,5.0,3.0,0.0,0.625,13.79,5.29,13.0,7.0,17.0,Joe Paterno (9-3),Outback Bowl-W,,https://www.sports-reference.com
Penn State,1997,Big Ten,9,3,0.0,0.75,6.0,2.0,0.0,0.75,10.31,2.4,1.0,1.0,16.0,Joe Paterno (9-3),Citrus Bowl-L,,https://www.sports-reference.com
Penn State,1996,Big Ten,11,2,0.0,0.846,6.0,2.0,0.0,0.75,16.97,4.43,11.0,3.0,7.0,Joe Paterno (11-2),Fiesta Bowl-W,,https://www.sports-reference.com
Penn State,1995,Big Ten,9,3,0.0,0.75,5.0,3.0,0.0,0.625,17.86,8.28,4.0,4.0,13.0,Joe Paterno (9-3),Outback Bowl-W,,https://www.sports-reference.com
Penn State,1994,Big Ten,12,0,0.0,1.0,8.0,0.0,0.0,1.0,26.02,6.77,9.0,1.0,2.0,Joe Paterno (12-0),Rose Bowl-W,,https://www.sports-reference.com
Penn State,1993,Big Ten,10,2,0.0,0.833,6.0,2.0,0.0,0.75,17.52,5.93,16.0,7.0,8.0,Joe Paterno (10-2),Citrus Bowl-W,,https://www.sports-reference.com
Penn State,1992,Ind,7,5,0.0,0.583,,,,,7.91,1.58,8.0,7.0,,Joe Paterno (7-5),Blockbuster Bowl-L,,https://www.sports-reference.com
Penn State,1991,Ind,11,2,0.0,0.846,,,,,19.9,5.13,7.0,3.0,3.0,Joe Paterno (11-2),Fiesta Bowl-W,,https://www.sports-reference.com
Penn State,1990,Ind,9,3,0.0,0.75,,,,,14.37,5.87,21.0,7.0,11.0,Joe Paterno (9-3),Blockbuster Bowl-L,,https://www.sports-reference.com
Penn State,1989,Ind,8,3,1.0,0.708,,,,,11.41,4.83,11.0,11.0,15.0,Joe Paterno (8-3-1),Holiday Bowl-W,,https://www.sports-reference.com
Penn State,1988,Ind,5,6,0.0,0.455,,,,,7.38,6.29,20.0,15.0,,Joe Paterno (5-6),,,https://www.sports-reference.com
Penn State,1987,Ind,8,4,0.0,0.667,,,,,7.26,4.09,11.0,10.0,,Joe Paterno (8-4),Citrus Bowl-L,,https://www.sports-reference.com
Penn State,1986,Ind,12,0,0.0,1.0,,,,,22.16,5.91,6.0,1.0,1.0,Joe Paterno (12-0),Fiesta Bowl-W,,https://www.sports-reference.com
