season,team,conf,win_pct_men,win_pct_avg_men,w_men,w_mba,w_mbb,w_mfb,l_men,l_mba,l_mbb,l_mfb,win_pct_women,win_pct_avg_women,w_women,w_wbb,w_wsb,w_wvb,l_women,l_wbb,l_wsb,l_wvb,diff_win_pct,diff_win_pct_avg,rpi_avg_men,rpi_mba,rpi_mbb,fpi_mfb,rpi_avg_women,rpi_wbb,rpi_wsb,rpi_wvb,diff_rpi_avg,rank_win_pct_men,rank_win_pct_women,rank_win_pct_avg_men,rank_win_pct_avg_women,rank_diff_win_pct,rank_diff_win_pct_avg,rank_diff_rpi_avg,rank_diff_win_pct_abs,rank_diff_win_pct_avg_abs,rank_diff_rpi_avg_abs
2008-09,Fresno St.,MWC,0.48,0.48,52.0,32.0,13.0,7,57.0,30.0,21.0,6,0.58,0.55,69.0,24.0,38.0,7.0,49.0,9.0,20.0,20.0,-0.11,-0.07,152.0,153.0,223.0,80,133.0,90.0,35.0,275.0,19.0,1122.0,675.0,1052.0,785.0,1111.0,921.0,428.0,835.0,504.0,449.0
2009-10,Fresno St.,MWC,0.56,0.56,61.0,38.0,15.0,8,48.0,25.0,18.0,5,0.65,0.65,83.0,27.0,41.0,15.0,44.0,7.0,21.0,16.0,-0.09,-0.09,111.0,77.0,189.0,67,100.0,42.0,41.0,217.0,11.0,691.0,390.0,648.0,359.0,1035.0,1009.0,529.0,710.0,667.0,249.0
2010-11,Fresno St.,MWC,0.62,0.59,62.0,40.0,14.0,8,38.0,16.0,17.0,5,0.63,0.62,73.0,25.0,35.0,13.0,42.0,8.0,19.0,15.0,-0.01,-0.03,101.0,23.0,206.0,74,81.0,56.0,36.0,150.0,20.0,371.0,467.0,496.0,475.0,687.0,746.0,413.0,46.0,174.0,475.0
2011-12,Fresno St.,MWC,0.46,0.41,48.0,31.0,13.0,4,57.0,28.0,20.0,9,0.64,0.64,78.0,28.0,36.0,14.0,44.0,6.0,23.0,15.0,-0.18,-0.23,135.0,83.0,227.0,95,90.0,74.0,60.0,135.0,45.0,1206.0,427.0,1303.0,402.0,1330.0,1386.0,181.0,1222.0,1339.0,954.0
2012-13,Fresno St.,MWC,0.43,0.49,43.0,23.0,11.0,9,56.0,33.0,19.0,4,0.61,0.62,72.0,24.0,30.0,18.0,46.0,9.0,24.0,13.0,-0.18,-0.13,137.0,213.0,146.0,51,95.0,79.0,116.0,90.0,42.0,1288.0,550.0,1016.0,475.0,1330.0,1157.0,210.0,1222.0,931.0,896.0
2013-14,Fresno St.,MWC,0.55,0.63,60.0,28.0,21.0,11,49.0,29.0,18.0,2,0.6,0.6,70.0,22.0,31.0,17.0,46.0,10.0,21.0,15.0,-0.05,0.02,88.0,112.0,106.0,46,86.0,97.0,59.0,102.0,2.0,753.0,595.0,315.0,562.0,865.0,573.0,626.0,406.0,95.0,47.0
2014-15,Fresno St.,MWC,0.5,0.47,52.0,31.0,15.0,6,53.0,28.0,17.0,8,0.59,0.55,71.0,23.0,40.0,8.0,50.0,10.0,16.0,24.0,-0.09,-0.08,113.0,68.0,184.0,88,109.0,57.0,45.0,226.0,4.0,1034.0,641.0,1096.0,785.0,1035.0,966.0,604.0,710.0,590.0,104.0
2015-16,Fresno St.,MWC,0.61,0.53,64.0,36.0,25.0,3,41.0,22.0,10.0,9,0.65,0.62,77.0,21.0,42.0,14.0,41.0,11.0,12.0,18.0,-0.04,-0.1,90.0,94.0,64.0,111,111.0,107.0,21.0,204.0,-21.0,420.0,390.0,807.0,475.0,819.0,1049.0,912.0,317.0,747.0,500.0
2016-17,Fresno St.,MWC,0.53,0.42,56.0,35.0,20.0,1,49.0,25.0,13.0,11,0.57,0.56,68.0,18.0,35.0,15.0,52.0,15.0,23.0,14.0,-0.03,-0.13,101.0,107.0,77.0,120,107.0,146.0,48.0,128.0,-6.0,877.0,723.0,1267.0,739.0,781.0,1157.0,736.0,223.0,931.0,148.0
2017-18,Fresno St.,MWC,0.61,0.64,61.0,30.0,21.0,10,39.0,24.0,11.0,4,0.52,0.5,59.0,16.0,31.0,12.0,55.0,14.0,23.0,18.0,0.09,0.14,99.0,134.0,103.0,60,151.0,144.0,87.0,221.0,-52.0,420.0,941.0,279.0,1005.0,301.0,188.0,1193.0,710.0,980.0,1037.0
2018-19,Fresno St.,MWC,0.74,0.76,75.0,40.0,23.0,12,27.0,16.0,9.0,2,0.66,0.66,76.0,19.0,37.0,20.0,40.0,12.0,20.0,8.0,0.08,0.1,44.0,28.0,82.0,22,91.0,120.0,63.0,89.0,-47.0,30.0,358.0,23.0,321.0,326.0,280.0,1156.0,637.0,747.0,979.0
2019-20,Fresno St.,MWC,0.4,0.41,23.0,9.0,10.0,4,34.0,7.0,19.0,8,0.68,0.69,58.0,23.0,21.0,14.0,27.0,7.0,4.0,16.0,-0.28,-0.28,141.0,180.0,161.0,81,89.0,64.0,12.0,190.0,52.0,1371.0,289.0,1303.0,236.0,1452.0,1448.0,145.0,1432.0,1429.0,1037.0
2020-21,Fresno St.,MWC,0.45,0.47,33.0,20.0,10.0,3,40.0,25.0,12.0,3,0.69,0.65,61.0,17.0,36.0,8.0,27.0,11.0,10.0,6.0,-0.24,-0.19,146.0,156.0,186.0,95,89.0,85.0,46.0,137.0,56.0,1231.0,252.0,1096.0,359.0,1422.0,1321.0,124.0,1376.0,1218.0,1090.0
2021-22,Fresno St.,MWC,0.58,0.63,56.0,24.0,22.0,10,40.0,24.0,13.0,3,0.35,0.36,33.0,9.0,12.0,12.0,61.0,18.0,29.0,14.0,0.23,0.27,122.0,213.0,101.0,53,197.0,246.0,163.0,181.0,-74.0,575.0,1418.0,315.0,1398.0,47.0,20.0,1333.0,1365.0,1412.0,1277.0
2006-07,Georgia,SEC,0.5,0.56,51.0,23.0,19.0,9,51.0,33.0,14.0,4,0.57,0.54,79.0,27.0,46.0,6.0,60.0,7.0,28.0,25.0,-0.07,0.02,55.0,79.0,56.0,31,68.0,10.0,25.0,168.0,-12.0,1034.0,723.0,648.0,837.0,954.0,573.0,809.0,564.0,95.0,281.0
2007-08,Georgia,SEC,0.62,0.66,73.0,45.0,17.0,11,44.0,25.0,17.0,2,0.65,0.64,86.0,23.0,46.0,17.0,47.0,10.0,24.0,13.0,-0.02,0.02,46.0,14.0,111.0,13,57.0,32.0,14.0,124.0,-11.0,371.0,390.0,208.0,402.0,741.0,573.0,796.0,143.0,95.0,249.0
2008-09,Georgia,SEC,0.56,0.59,60.0,38.0,12.0,10,47.0,24.0,20.0,3,0.67,0.64,82.0,18.0,47.0,17.0,40.0,14.0,12.0,14.0,-0.11,-0.05,76.0,20.0,194.0,14,47.0,59.0,5.0,78.0,29.0,691.0,319.0,496.0,402.0,1111.0,840.0,321.0,835.0,345.0,664.0
2009-10,Georgia,SEC,0.39,0.46,38.0,16.0,14.0,8,59.0,37.0,17.0,5,0.72,0.69,92.0,25.0,50.0,17.0,36.0,9.0,13.0,14.0,-0.33,-0.24,84.0,118.0,109.0,25,46.0,24.0,9.0,104.0,38.0,1393.0,167.0,1136.0,236.0,1475.0,1406.0,243.0,1468.0,1368.0,836.0
2010-11,Georgia,SEC,0.54,0.54,60.0,33.0,21.0,6,51.0,32.0,12.0,7,0.68,0.64,89.0,23.0,51.0,15.0,42.0,11.0,14.0,17.0,-0.14,-0.11,29.0,16.0,52.0,20,47.0,25.0,6.0,111.0,-18.0,819.0,289.0,751.0,402.0,1222.0,1093.0,879.0,1027.0,814.0,423.0
2011-12,Georgia,SEC,0.54,0.58,56.0,31.0,15.0,10,47.0,26.0,17.0,4,0.63,0.6,78.0,22.0,45.0,11.0,45.0,9.0,17.0,19.0,-0.09,-0.03,58.0,57.0,104.0,14,55.0,29.0,13.0,123.0,3.0,819.0,467.0,550.0,562.0,1035.0,746.0,611.0,710.0,174.0,74.0
2012-13,Georgia,SEC,0.48,0.57,48.0,21.0,15.0,12,51.0,32.0,17.0,2,0.65,0.64,82.0,28.0,40.0,14.0,44.0,7.0,21.0,16.0,-0.17,-0.07,93.0,132.0,143.0,4,38.0,13.0,28.0,74.0,55.0,1122.0,390.0,601.0,402.0,1305.0,921.0,131.0,1178.0,504.0,1080.0
2013-14,Georgia,SEC,0.53,0.56,54.0,26.0,20.0,8,48.0,29.0,14.0,5,0.72,0.7,91.0,20.0,49.0,22.0,36.0,11.0,15.0,10.0,-0.19,-0.14,49.0,58.0,72.0,18,29.0,47.0,4.0,36.0,20.0,877.0,167.0,648.0,215.0,1353.0,1188.0,413.0,1252.0,980.0,475.0
2014-15,Georgia,SEC,0.57,0.63,57.0,26.0,21.0,10,43.0,28.0,12.0,3,0.63,0.6,77.0,19.0,44.0,14.0,46.0,12.0,17.0,17.0,-0.06,0.03,49.0,96.0,45.0,5,67.0,61.0,14.0,125.0,-18.0,628.0,467.0,315.0,562.0,908.0,533.0,879.0,486.0,174.0,423.0
2015-16,Georgia,SEC,0.55,0.61,57.0,27.0,20.0,10,47.0,30.0,14.0,3,0.57,0.52,72.0,21.0,46.0,5.0,54.0,9.0,20.0,25.0,-0.02,0.09,41.0,45.0,59.0,19,90.0,35.0,16.0,220.0,-49.0,753.0,723.0,411.0,919.0,741.0,303.0,1172.0,143.0,667.0,1000.0
2016-17,Georgia,SEC,0.5,0.54,52.0,25.0,19.0,8,52.0,32.0,15.0,5,0.53,0.51,64.0,16.0,35.0,13.0,56.0,15.0,23.0,18.0,-0.03,0.02,60.0,85.0,54.0,41,100.0,86.0,24.0,189.0,-40.0,1034.0,895.0,751.0,960.0,781.0,573.0,1100.0,223.0,95.0,863.0
2017-18,Georgia,SEC,0.65,0.69,70.0,39.0,18.0,13,38.0,21.0,15.0,2,0.75,0.75,95.0,25.0,48.0,22.0,31.0,6.0,13.0,12.0,-0.11,-0.06,31.0,10.0,80.0,3,30.0,26.0,8.0,56.0,1.0,233.0,88.0,123.0,93.0,1111.0,890.0,640.0,835.0,438.0,15.0
2018-19,Georgia,SEC,0.62,0.62,68.0,46.0,11.0,11,41.0,17.0,21.0,3,0.63,0.6,73.0,18.0,42.0,13.0,43.0,12.0,19.0,12.0,-0.01,0.02,41.0,4.0,115.0,3,71.0,112.0,25.0,77.0,-31.0,371.0,467.0,369.0,562.0,687.0,573.0,1023.0,46.0,95.0,709.0
2019-20,Georgia,SEC,0.65,0.71,41.0,14.0,15.0,12,22.0,4.0,16.0,2,0.67,0.68,59.0,17.0,22.0,20.0,29.0,14.0,5.0,10.0,-0.02,0.03,39.0,21.0,91.0,5,44.0,67.0,33.0,33.0,-5.0,233.0,319.0,86.0,261.0,741.0,533.0,725.0,143.0,174.0,122.0
2020-21,Georgia,SEC,0.57,0.62,52.0,31.0,13.0,8,39.0,25.0,12.0,2,0.58,0.56,58.0,21.0,29.0,8.0,42.0,7.0,21.0,14.0,-0.01,0.06,64.0,44.0,144.0,5,69.0,14.0,18.0,175.0,-5.0,628.0,675.0,369.0,739.0,687.0,418.0,725.0,46.0,438.0,122.0
2021-22,Georgia,SEC,0.55,0.6,52.0,32.0,6.0,14,43.0,16.0,26.0,1,0.65,0.63,67.0,21.0,34.0,12.0,36.0,10.0,9.0,17.0,-0.1,-0.03,96.0,9.0,278.0,1,47.0,26.0,18.0,96.0,49.0,753.0,390.0,441.0,439.0,1075.0,746.0,165.0,775.0,174.0,1000.0
2014-15,Georgia Southern,Sun Belt,0.61,0.66,61.0,30.0,22.0,9,39.0,27.0,9.0,3,0.22,0.21,24.0,5.0,12.0,7.0,86.0,24.0,39.0,23.0,0.39,0.45,103.0,127.0,111.0,71,222.0,297.0,161.0,208.0,-119.0,420.0,1482.0,208.0,1482.0,1.0,1.0,1463.0,1484.0,1485.0,1461.0
2015-16,Georgia Southern,Sun Belt,0.57,0.58,59.0,36.0,14.0,9,45.0,24.0,17.0,4,0.41,0.37,47.0,7.0,30.0,10.0,68.0,22.0,27.0,19.0,0.16,0.21,127.0,81.0,244.0,55,209.0,294.0,108.0,226.0,-83.0,628.0,1326.0,550.0,1389.0,128.0,64.0,1370.0,1119.0,1290.0,1337.0
2016-17,Georgia Southern,Sun Belt,0.59,0.54,61.0,38.0,18.0,5,43.0,21.0,15.0,7,0.45,0.45,52.0,13.0,24.0,15.0,64.0,17.0,29.0,18.0,0.14,0.09,108.0,87.0,144.0,93,198.0,248.0,118.0,227.0,-90.0,522.0,1204.0,751.0,1188.0,178.0,303.0,1392.0,1027.0,667.0,1372.0
2017-18,Georgia Southern,Sun Belt,0.52,0.45,53.0,30.0,21.0,2,48.0,26.0,12.0,10,0.37,0.32,41.0,5.0,28.0,8.0,71.0,25.0,25.0,21.0,0.16,0.12,114.0,81.0,143.0,118,237.0,327.0,85.0,299.0,-123.0,931.0,1401.0,1173.0,1441.0,128.0,227.0,1469.0,1119.0,872.0,1467.0
2018-19,Georgia Southern,Sun Belt,0.63,0.67,66.0,35.0,21.0,10,39.0,24.0,12.0,3,0.35,0.33,39.0,7.0,23.0,9.0,72.0,22.0,28.0,22.0,0.28,0.34,92.0,71.0,128.0,76,252.0,287.0,173.0,297.0,-161.0,327.0,1418.0,175.0,1430.0,17.0,6.0,1484.0,1432.0,1463.0,1484.0
2019-20,Georgia Southern,Sun Belt,0.6,0.6,36.0,11.0,18.0,7,24.0,5.0,13.0,6,0.38,0.39,30.0,10.0,13.0,7.0,50.0,20.0,10.0,20.0,0.22,0.22,88.0,29.0,147.0,87,227.0,295.0,132.0,254.0,-139.0,470.0,1383.0,441.0,1351.0,52.0,48.0,1480.0,1350.0,1312.0,1479.0
2020-21,Georgia Southern,Sun Belt,0.55,0.54,51.0,34.0,9.0,8,41.0,23.0,13.0,5,0.37,0.35,30.0,8.0,17.0,5.0,52.0,13.0,26.0,13.0,0.19,0.19,127.0,74.0,220.0,86,199.0,234.0,135.0,227.0,-72.0,753.0,1401.0,751.0,1405.0,79.0,87.0,1319.0,1252.0,1218.0,1259.0
2021-22,Georgia Southern,Sun Belt,0.53,0.44,45.0,32.0,10.0,3,40.0,15.0,16.0,9,0.49,0.5,41.0,15.0,9.0,17.0,43.0,10.0,22.0,11.0,0.04,-0.06,118.0,5.0,239.0,111,185.0,201.0,214.0,141.0,-67.0,877.0,1071.0,1205.0,1005.0,460.0,890.0,1289.0,317.0,438.0,1209.0
2013-14,Georgia St.,Sun Belt,0.49,0.39,50.0,25.0,25.0,0,52.0,31.0,9.0,12,0.43,0.4,51.0,12.0,30.0,9.0,68.0,19.0,26.0,23.0,0.06,-0.01,122.0,170.0,78.0,119,195.0,261.0,64.0,260.0,-73.0,1081.0,1267.0,1357.0,1333.0,391.0,677.0,1327.0,486.0,33.0,1270.0
2014-15,Georgia St.,Sun Belt,0.54,0.44,56.0,30.0,25.0,1,48.0,27.0,10.0,11,0.51,0.47,61.0,13.0,38.0,10.0,59.0,17.0,22.0,20.0,0.03,-0.03,113.0,158.0,54.0,127,161.0,228.0,40.0,216.0,-48.0,819.0,982.0,1205.0,1133.0,503.0,746.0,1163.0,223.0,174.0,989.0
2015-16,Georgia St.,Sun Belt,0.47,0.48,46.0,24.0,16.0,6,52.0,31.0,14.0,7,0.43,0.39,50.0,10.0,33.0,7.0,66.0,19.0,28.0,19.0,0.04,0.09,168.0,228.0,177.0,100,200.0,271.0,61.0,268.0,-32.0,1168.0,1267.0,1052.0,1351.0,460.0,303.0,1037.0,317.0,667.0,734.0
2016-17,Georgia St.,Sun Belt,0.45,0.42,45.0,22.0,20.0,3,55.0,33.0,13.0,9,0.49,0.45,58.0,12.0,36.0,10.0,61.0,18.0,25.0,18.0,-0.04,-0.03,143.0,214.0,106.0,110,189.0,260.0,59.0,249.0,-46.0,1231.0,1071.0,1267.0,1188.0,819.0,746.0,1148.0,317.0,174.0,968.0
2017-18,Georgia St.,Sun Belt,0.56,0.58,57.0,26.0,24.0,7,45.0,29.0,11.0,5,0.43,0.39,49.0,8.0,31.0,10.0,65.0,22.0,24.0,19.0,0.13,0.19,122.0,137.0,116.0,113,213.0,306.0,65.0,268.0,-91.0,691.0,1267.0,550.0,1351.0,196.0,87.0,1395.0,959.0,1218.0,1376.0
2018-19,Georgia St.,Sun Belt,0.4,0.38,41.0,15.0,24.0,2,61.0,41.0,10.0,10,0.29,0.33,32.0,17.0,8.0,7.0,78.0,13.0,46.0,19.0,0.11,0.05,160.0,232.0,126.0,121,220.0,144.0,228.0,288.0,-60.0,1371.0,1468.0,1377.0,1430.0,243.0,453.0,1252.0,835.0,345.0,1140.0
2019-20,Georgia St.,Sun Belt,0.56,0.56,33.0,9.0,17.0,7,26.0,7.0,13.0,6,0.32,0.32,25.0,8.0,7.0,10.0,53.0,21.0,15.0,17.0,0.24,0.23,156.0,222.0,134.0,112,242.0,317.0,209.0,201.0,-86.0,691.0,1446.0,648.0,1441.0,40.0,39.0,1377.0,1376.0,1339.0,1351.0
2020-21,Georgia St.,Sun Belt,0.45,0.54,38.0,18.0,14.0,6,47.0,37.0,6.0,4,0.42,0.44,37.0,12.0,16.0,9.0,52.0,11.0,30.0,11.0,0.03,0.1,99.0,161.0,46.0,91,197.0,182.0,177.0,233.0,-98.0,1231.0,1295.0,751.0,1225.0,503.0,280.0,1417.0,223.0,747.0,1403.0
2021-22,Georgia St.,Sun Belt,0.56,0.58,49.0,26.0,15.0,8,38.0,22.0,11.0,5,0.36,0.35,32.0,8.0,16.0,8.0,58.0,16.0,22.0,20.0,0.21,0.23,99.0,80.0,134.0,83,222.0,280.0,136.0,250.0,-123.0,691.0,1411.0,550.0,1405.0,58.0,39.0,1469.0,1321.0,1339.0,1467.0
2006-07,Georgia Tech,ACC,0.59,0.61,61.0,32.0,20.0,9,42.0,25.0,12.0,5,0.7,0.68,95.0,21.0,54.0,20.0,40.0,12.0,16.0,12.0,-0.11,-0.07,41.0,34.0,49.0,41,59.0,51.0,17.0,109.0,-18.0,522.0,215.0,411.0,261.0,1111.0,921.0,879.0,835.0,504.0,423.0
2007-08,Georgia Tech,ACC,0.59,0.56,63.0,41.0,15.0,7,44.0,21.0,17.0,6,0.6,0.63,76.0,22.0,32.0,22.0,51.0,10.0,31.0,10.0,-0.01,-0.07,49.0,11.0,85.0,51,52.0,49.0,46.0,62.0,-3.0,522.0,595.0,648.0,439.0,687.0,921.0,699.0,46.0,504.0,74.0
2008-09,Georgia Tech,ACC,0.58,0.58,59.0,38.0,12.0,9,42.0,19.0,19.0,4,0.72,0.7,88.0,22.0,46.0,20.0,35.0,10.0,15.0,10.0,-0.13,-0.12,67.0,9.0,142.0,51,37.0,33.0,14.0,65.0,30.0,575.0,167.0,550.0,215.0,1182.0,1126.0,315.0,959.0,872.0,688.0
2009-10,Georgia Tech,ACC,0.72,0.73,81.0,47.0,23.0,11,31.0,15.0,13.0,3,0.75,0.73,95.0,23.0,51.0,21.0,31.0,10.0,11.0,10.0,-0.03,-0.0,20.0,17.0,29.0,14,32.0,37.0,10.0,49.0,-12.0,56.0,88.0,52.0,128.0,781.0,645.0,809.0,223.0,1.0,281.0
2010-11,Georgia Tech,ACC,0.57,0.52,61.0,42.0,13.0,6,46.0,21.0,18.0,7,0.7,0.68,87.0,24.0,45.0,18.0,37.0,11.0,12.0,14.0,-0.13,-0.16,75.0,10.0,166.0,49,32.0,21.0,22.0,54.0,43.0,628.0,215.0,868.0,261.0,1182.0,1252.0,195.0,959.0,1087.0,910.0
2011-12,Georgia Tech,ACC,0.53,0.52,57.0,38.0,11.0,8,51.0,26.0,20.0,5,0.62,0.61,78.0,26.0,37.0,15.0,48.0,9.0,23.0,16.0,-0.09,-0.09,90.0,28.0,196.0,47,40.0,13.0,25.0,81.0,51.0,877.0,511.0,868.0,524.0,1035.0,1009.0,157.0,710.0,667.0,1027.0
2012-13,Georgia Tech,ACC,0.55,0.53,60.0,37.0,16.0,7,49.0,27.0,15.0,7,0.5,0.51,58.0,14.0,25.0,19.0,58.0,16.0,30.0,12.0,0.05,0.02,72.0,21.0,153.0,43,86.0,101.0,90.0,68.0,-14.0,753.0,1025.0,807.0,960.0,423.0,573.0,833.0,406.0,95.0,332.0
2013-14,Georgia Tech,ACC,0.55,0.53,60.0,37.0,16.0,7,50.0,27.0,17.0,6,0.5,0.5,55.0,20.0,23.0,12.0,55.0,11.0,24.0,20.0,0.05,0.03,73.0,36.0,155.0,29,96.0,36.0,89.0,162.0,-22.0,753.0,1025.0,807.0,1005.0,423.0,533.0,921.0,406.0,174.0,519.0
2014-15,Georgia Tech,ACC,0.55,0.58,55.0,32.0,12.0,11,45.0,23.0,19.0,3,0.42,0.43,48.0,19.0,16.0,13.0,67.0,15.0,34.0,18.0,0.13,0.15,68.0,37.0,147.0,21,102.0,84.0,88.0,133.0,-33.0,753.0,1295.0,550.0,1252.0,196.0,166.0,1044.0,959.0,1033.0,752.0
2015-16,Georgia Tech,ACC,0.56,0.48,62.0,38.0,21.0,3,49.0,25.0,15.0,9,0.5,0.53,59.0,19.0,22.0,18.0,59.0,12.0,33.0,14.0,0.06,-0.05,36.0,22.0,51.0,36,119.0,70.0,175.0,111.0,-82.0,691.0,1025.0,1052.0,880.0,391.0,840.0,1363.0,486.0,345.0,1328.0
2016-17,Georgia Tech,ACC,0.54,0.58,57.0,27.0,21.0,9,48.0,28.0,16.0,4,0.52,0.55,60.0,17.0,19.0,24.0,56.0,14.0,34.0,8.0,0.03,0.03,67.0,76.0,79.0,46,88.0,61.0,155.0,49.0,-21.0,819.0,941.0,550.0,785.0,503.0,533.0,912.0,223.0,174.0,500.0
2017-18,Georgia Tech,ACC,0.49,0.47,49.0,31.0,13.0,5,52.0,27.0,19.0,6,0.51,0.51,59.0,18.0,28.0,13.0,57.0,13.0,26.0,18.0,-0.02,-0.04,85.0,56.0,165.0,33,98.0,67.0,106.0,121.0,-13.0,1081.0,982.0,1096.0,960.0,741.0,799.0,825.0,143.0,267.0,313.0
2018-19,Georgia Tech,ACC,0.6,0.56,64.0,43.0,14.0,7,43.0,19.0,18.0,6,0.55,0.56,64.0,17.0,31.0,16.0,52.0,13.0,27.0,12.0,0.05,-0.0,59.0,12.0,127.0,39,85.0,68.0,90.0,96.0,-25.0,470.0,804.0,648.0,739.0,423.0,645.0,960.0,406.0,1.0,591.0
2019-20,Georgia Tech,ACC,0.52,0.49,30.0,11.0,16.0,3,28.0,5.0,14.0,9,0.66,0.64,57.0,20.0,11.0,26.0,30.0,11.0,11.0,8.0,-0.14,-0.15,79.0,55.0,72.0,110,68.0,79.0,85.0,41.0,11.0,931.0,358.0,1016.0,402.0,1222.0,1220.0,529.0,1027.0,1033.0,249.0
2020-21,Georgia Tech,ACC,0.55,0.5,51.0,31.0,17.0,3,41.0,25.0,9.0,7,0.56,0.61,51.0,17.0,20.0,14.0,40.0,9.0,26.0,5.0,-0.01,-0.11,61.0,41.0,51.0,90,46.0,25.0,84.0,29.0,15.0,753.0,770.0,965.0,524.0,687.0,1093.0,476.0,46.0,814.0,356.0
2021-22,Georgia Tech,ACC,0.45,0.39,41.0,27.0,11.0,3,50.0,21.0,20.0,9,0.73,0.73,77.0,21.0,30.0,26.0,29.0,11.0,12.0,6.0,-0.28,-0.34,114.0,29.0,231.0,82,32.0,67.0,25.0,5.0,82.0,1231.0,139.0,1357.0,128.0,1452.0,1469.0,34.0,1432.0,1463.0,1328.0
2006-07,Hawaii,MWC,0.61,0.65,63.0,34.0,18.0,11,41.0,25.0,13.0,3,0.74,0.71,94.0,15.0,50.0,29.0,33.0,14.0,13.0,6.0,-0.13,-0.07,95.0,157.0,102.0,26,60.0,154.0,16.0,11.0,35.0,420.0,114.0,246.0,179.0,1182.0,921.0,273.0,959.0,504.0,785.0
2007-08,Hawaii,MWC,0.5,0.59,52.0,29.0,11.0,12,51.0,31.0,19.0,1,0.64,0.62,79.0,12.0,40.0,27.0,45.0,18.0,21.0,6.0,-0.13,-0.03,158.0,146.0,289.0,39,92.0,226.0,35.0,16.0,66.0,1034.0,427.0,496.0,475.0,1182.0,746.0,81.0,959.0,174.0,1197.0
2008-09,Hawaii,MWC,0.51,0.5,52.0,32.0,13.0,7,50.0,26.0,17.0,7,0.57,0.57,69.0,8.0,30.0,31.0,51.0,23.0,24.0,4.0,-0.07,-0.07,135.0,68.0,246.0,91,127.0,283.0,87.0,10.0,8.0,970.0,723.0,965.0,691.0,954.0,921.0,563.0,564.0,504.0,187.0
2009-10,Hawaii,MWC,0.48,0.45,51.0,35.0,10.0,6,55.0,28.0,20.0,7,0.7,0.67,92.0,10.0,50.0,32.0,39.0,20.0,16.0,3.0,-0.22,-0.22,144.0,69.0,257.0,105,72.0,193.0,11.0,11.0,72.0,1122.0,215.0,1173.0,296.0,1407.0,1375.0,58.0,1350.0,1312.0,1259.0
2010-11,Hawaii,MWC,0.6,0.63,63.0,34.0,19.0,10,42.0,25.0,13.0,4,0.66,0.65,77.0,11.0,37.0,29.0,40.0,19.0,18.0,3.0,-0.06,-0.02,92.0,68.0,163.0,46,101.0,235.0,55.0,14.0,-9.0,470.0,358.0,315.0,359.0,908.0,707.0,767.0,486.0,95.0,205.0
2011-12,Hawaii,MWC,0.52,0.5,52.0,30.0,16.0,6,48.0,25.0,16.0,7,0.74,0.71,86.0,11.0,44.0,31.0,30.0,19.0,9.0,2.0,-0.22,-0.21,124.0,88.0,203.0,81,87.0,227.0,23.0,10.0,37.0,931.0,114.0,965.0,179.0,1407.0,1363.0,251.0,1350.0,1290.0,815.0
2012-13,Hawaii,MWC,0.38,0.36,36.0,16.0,17.0,3,59.0,35.0,15.0,9,0.75,0.74,89.0,17.0,45.0,27.0,30.0,14.0,13.0,3.0,-0.37,-0.38,173.0,176.0,224.0,119,64.0,149.0,21.0,21.0,109.0,1407.0,88.0,1403.0,111.0,1482.0,1478.0,9.0,1479.0,1476.0,1437.0
2013-14,Hawaii,MWC,0.45,0.38,43.0,22.0,20.0,1,53.0,31.0,11.0,11,0.58,0.61,64.0,17.0,22.0,25.0,46.0,13.0,28.0,5.0,-0.13,-0.23,145.0,173.0,161.0,101,79.0,109.0,107.0,20.0,66.0,1231.0,675.0,1377.0,524.0,1182.0,1386.0,81.0,959.0,1339.0,1197.0
2014-15,Hawaii,MWC,0.47,0.44,47.0,21.0,22.0,4,54.0,32.0,13.0,9,0.67,0.69,77.0,23.0,32.0,22.0,38.0,9.0,22.0,7.0,-0.2,-0.25,152.0,200.0,159.0,96,60.0,81.0,66.0,32.0,92.0,1168.0,319.0,1205.0,236.0,1378.0,1421.0,18.0,1300.0,1390.0,1380.0
2015-16,Hawaii,MWC,0.54,0.5,54.0,23.0,28.0,3,46.0,30.0,6.0,10,0.64,0.69,74.0,21.0,24.0,29.0,42.0,10.0,30.0,2.0,-0.1,-0.19,123.0,173.0,76.0,119,83.0,105.0,128.0,15.0,40.0,819.0,427.0,965.0,236.0,1075.0,1321.0,227.0,775.0,1218.0,863.0
2016-17,Hawaii,MWC,0.52,0.51,49.0,28.0,14.0,7,46.0,23.0,16.0,7,0.58,0.58,64.0,12.0,29.0,23.0,47.0,18.0,23.0,6.0,-0.06,-0.08,187.0,149.0,300.0,111,118.0,241.0,85.0,27.0,69.0,931.0,675.0,918.0,644.0,908.0,966.0,68.0,486.0,590.0,1231.0
2017-18,Hawaii,MWC,0.51,0.45,47.0,27.0,17.0,3,46.0,24.0,13.0,9,0.51,0.52,55.0,12.0,23.0,20.0,53.0,18.0,27.0,8.0,-0.0,-0.08,162.0,152.0,215.0,120,140.0,254.0,125.0,40.0,23.0,970.0,982.0,1173.0,919.0,642.0,966.0,381.0,1.0,590.0,547.0
2018-19,Hawaii,MWC,0.48,0.52,46.0,20.0,18.0,8,49.0,30.0,13.0,6,0.62,0.61,64.0,15.0,33.0,16.0,40.0,16.0,16.0,8.0,-0.13,-0.09,181.0,243.0,192.0,107,112.0,185.0,93.0,57.0,69.0,1122.0,511.0,868.0,524.0,1182.0,1009.0,68.0,959.0,667.0,1231.0
